 ssid      name                                 ss created           ss completed     volume         pool              size  lvl
793737373  RMAN:Manthan_rman_MANTHAN_11_08_2019_mcu8u0fj_1_1.bkp 11-08-2019 07:38:29 11-08-2019 07:45:00 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2419 MB full
776960353  RMAN:Manthan_rman_MANTHAN_11_08_2019_mdu8u0lm_1_1.bkp 11-08-2019 07:41:45 11-08-2019 07:58:28 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
776960353  RMAN:Manthan_rman_MANTHAN_11_08_2019_mdu8u0lm_1_1.bkp 11-08-2019 07:41:45 11-08-2019 07:58:28 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
760183342  RMAN:Manthan_rman_MANTHAN_11_08_2019_meu8u0s3_1_1.bkp 11-08-2019 07:45:10 11-08-2019 07:54:17 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
760183342  RMAN:Manthan_rman_MANTHAN_11_08_2019_meu8u0s3_1_1.bkp 11-08-2019 07:45:10 11-08-2019 07:54:17 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
709852029  RMAN:Manthan_rman_MANTHAN_11_08_2019_mfu8u16i_1_1.bkp 11-08-2019 07:50:45 11-08-2019 07:59:50 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4193 MB full
709852029  RMAN:Manthan_rman_MANTHAN_11_08_2019_mfu8u16i_1_1.bkp 11-08-2019 07:50:45 11-08-2019 07:59:50 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4193 MB full
693075038  RMAN:Manthan_rman_MANTHAN_11_08_2019_mgu8u1dj_1_1.bkp 11-08-2019 07:54:30 11-08-2019 08:00:02 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2313 MB full
693075038  RMAN:Manthan_rman_MANTHAN_11_08_2019_mgu8u1dj_1_1.bkp 11-08-2019 07:54:30 11-08-2019 08:00:02 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2313 MB full
676297837  RMAN:Manthan_rman_MANTHAN_11_08_2019_mhu8u1e3_1_1.bkp 11-08-2019 07:54:45 11-08-2019 08:06:15 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
676297837  RMAN:Manthan_rman_MANTHAN_11_08_2019_mhu8u1e3_1_1.bkp 11-08-2019 07:54:45 11-08-2019 08:06:15 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
659520856  RMAN:Manthan_rman_MANTHAN_11_08_2019_miu8u1le_1_1.bkp 11-08-2019 07:58:40 11-08-2019 08:04:53 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
659520856  RMAN:Manthan_rman_MANTHAN_11_08_2019_miu8u1le_1_1.bkp 11-08-2019 07:58:40 11-08-2019 08:04:53 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
642743715  RMAN:Manthan_rman_MANTHAN_11_08_2019_mju8u1np_1_1.bkp 11-08-2019 07:59:55 11-08-2019 10:37:05 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
642743715  RMAN:Manthan_rman_MANTHAN_11_08_2019_mju8u1np_1_1.bkp 11-08-2019 07:59:55 11-08-2019 10:37:05 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
625966515  RMAN:Manthan_rman_MANTHAN_11_08_2019_mku8u1o8_1_1.bkp 11-08-2019 08:00:11 11-08-2019 08:05:36 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2321 MB full
625966515  RMAN:Manthan_rman_MANTHAN_11_08_2019_mku8u1o8_1_1.bkp 11-08-2019 08:00:11 11-08-2019 08:05:36 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2321 MB full
609189594  RMAN:Manthan_rman_MANTHAN_11_08_2019_mlu8u21f_1_1.bkp 11-08-2019 08:05:06 11-08-2019 08:16:17 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
609189594  RMAN:Manthan_rman_MANTHAN_11_08_2019_mlu8u21f_1_1.bkp 11-08-2019 08:05:06 11-08-2019 08:16:17 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
592412413  RMAN:Manthan_rman_MANTHAN_11_08_2019_mmu8u22i_1_1.bkp 11-08-2019 08:05:41 11-08-2019 08:11:32 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
592412413  RMAN:Manthan_rman_MANTHAN_11_08_2019_mmu8u22i_1_1.bkp 11-08-2019 08:05:41 11-08-2019 08:11:32 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
575635242  RMAN:Manthan_rman_MANTHAN_11_08_2019_mnu8u23v_1_1.bkp 11-08-2019 08:06:26 11-08-2019 12:11:24 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4163 MB full
575635242  RMAN:Manthan_rman_MANTHAN_11_08_2019_mnu8u23v_1_1.bkp 11-08-2019 08:06:26 11-08-2019 12:11:24 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4163 MB full
558858341  RMAN:Manthan_rman_MANTHAN_11_08_2019_mou8u2dr_1_1.bkp 11-08-2019 08:11:41 11-08-2019 08:18:25 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2368 MB full
558858341  RMAN:Manthan_rman_MANTHAN_11_08_2019_mou8u2dr_1_1.bkp 11-08-2019 08:11:41 11-08-2019 08:18:25 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2368 MB full
542081411  RMAN:Manthan_rman_MANTHAN_11_08_2019_mpu8u2mo_1_1.bkp 11-08-2019 08:16:27 11-08-2019 08:23:29 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
542081411  RMAN:Manthan_rman_MANTHAN_11_08_2019_mpu8u2mo_1_1.bkp 11-08-2019 08:16:27 11-08-2019 08:23:29 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
525304319  RMAN:Manthan_rman_MANTHAN_11_08_2019_mqu8u2ql_1_1.bkp 11-08-2019 08:18:31 11-08-2019 08:24:14 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
525304319  RMAN:Manthan_rman_MANTHAN_11_08_2019_mqu8u2ql_1_1.bkp 11-08-2019 08:18:31 11-08-2019 08:24:14 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
508527409  RMAN:Manthan_rman_MANTHAN_11_08_2019_mru8u346_1_1.bkp 11-08-2019 08:23:37 11-08-2019 12:31:25 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2999 MB full
508527409  RMAN:Manthan_rman_MANTHAN_11_08_2019_mru8u346_1_1.bkp 11-08-2019 08:23:37 11-08-2019 12:31:25 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2999 MB full
491750238  RMAN:Manthan_rman_MANTHAN_11_08_2019_msu8u35j_1_1.bkp 11-08-2019 08:24:22 11-08-2019 08:29:31 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4192 MB full
491750238  RMAN:Manthan_rman_MANTHAN_11_08_2019_msu8u35j_1_1.bkp 11-08-2019 08:24:22 11-08-2019 08:29:31 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4192 MB full
474973337  RMAN:Manthan_rman_MANTHAN_11_08_2019_mtu8u3ff_1_1.bkp 11-08-2019 08:29:37 11-08-2019 08:38:16 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
474973337  RMAN:Manthan_rman_MANTHAN_11_08_2019_mtu8u3ff_1_1.bkp 11-08-2019 08:29:37 11-08-2019 08:38:16 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
458196657  RMAN:Manthan_rman_MANTHAN_11_08_2019_muu8u406_1_1.bkp 11-08-2019 08:38:33 11-08-2019 08:51:02 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
458196657  RMAN:Manthan_rman_MANTHAN_11_08_2019_muu8u406_1_1.bkp 11-08-2019 08:38:33 11-08-2019 08:51:02 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
441420196  RMAN:Manthan_rman_MANTHAN_11_08_2019_mvu8u4np_1_1.bkp 11-08-2019 08:51:08 11-08-2019 11:00:55 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3145 MB full
441420196  RMAN:Manthan_rman_MANTHAN_11_08_2019_mvu8u4np_1_1.bkp 11-08-2019 08:51:08 11-08-2019 11:00:55 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3145 MB full
391094916  RMAN:Manthan_rman_MANTHAN_11_08_2019_n0u8uauo_1_1.bkp 11-08-2019 10:37:16 11-08-2019 11:17:55 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1654 MB full
391094916  RMAN:Manthan_rman_MANTHAN_11_08_2019_n0u8uauo_1_1.bkp 11-08-2019 10:37:16 11-08-2019 11:17:55 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1654 MB full
374319124  RMAN:Manthan_rman_MANTHAN_11_08_2019_n1u8ucba_1_1.bkp 11-08-2019 11:01:00 11-08-2019 11:55:43 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2620 MB full
374319124  RMAN:Manthan_rman_MANTHAN_11_08_2019_n1u8ucba_1_1.bkp 11-08-2019 11:01:00 11-08-2019 11:55:43 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2620 MB full
357542934  RMAN:Manthan_rman_MANTHAN_11_08_2019_n2u8udbb_1_1.bkp 11-08-2019 11:18:06 11-08-2019 11:20:45 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2621 MB full
357542934  RMAN:Manthan_rman_MANTHAN_11_08_2019_n2u8udbb_1_1.bkp 11-08-2019 11:18:06 11-08-2019 11:20:45 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2621 MB full
340765883  RMAN:Manthan_rman_MANTHAN_11_08_2019_n3u8udgh_1_1.bkp 11-08-2019 11:20:51 11-08-2019 11:26:34 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2097 MB full
340765883  RMAN:Manthan_rman_MANTHAN_11_08_2019_n3u8udgh_1_1.bkp 11-08-2019 11:20:51 11-08-2019 11:26:34 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2097 MB full
323989022  RMAN:Manthan_rman_MANTHAN_11_08_2019_n4u8udrk_1_1.bkp 11-08-2019 11:26:46 11-08-2019 11:26:58 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 60 MB full
323989022  RMAN:Manthan_rman_MANTHAN_11_08_2019_n4u8udrk_1_1.bkp 11-08-2019 11:26:46 11-08-2019 11:26:58 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 60 MB full
307211831  RMAN:Manthan_rman_MANTHAN_11_08_2019_n5u8udsd_1_1.bkp 11-08-2019 11:27:11 11-08-2019 11:30:19 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1552 MB full
307211831  RMAN:Manthan_rman_MANTHAN_11_08_2019_n5u8udsd_1_1.bkp 11-08-2019 11:27:11 11-08-2019 11:30:19 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1552 MB full
290434811  RMAN:Manthan_rman_MANTHAN_11_08_2019_n6u8ue2g_1_1.bkp 11-08-2019 11:30:27 11-08-2019 11:32:45 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1312 MB full
290434811  RMAN:Manthan_rman_MANTHAN_11_08_2019_n6u8ue2g_1_1.bkp 11-08-2019 11:30:27 11-08-2019 11:32:45 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1312 MB full
273657740  RMAN:Manthan_rman_MANTHAN_11_08_2019_n7u8ue71_1_1.bkp 11-08-2019 11:32:52 11-08-2019 11:33:00 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3329 KB full
273657740  RMAN:Manthan_rman_MANTHAN_11_08_2019_n7u8ue71_1_1.bkp 11-08-2019 11:32:52 11-08-2019 11:33:00 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3329 KB full
256880539  RMAN:Manthan_rman_MANTHAN_11_08_2019_n8u8ue7g_1_1.bkp 11-08-2019 11:33:07 11-08-2019 12:20:02 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1195 MB full
256880539  RMAN:Manthan_rman_MANTHAN_11_08_2019_n8u8ue7g_1_1.bkp 11-08-2019 11:33:07 11-08-2019 12:20:02 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1195 MB full
240104698  RMAN:Manthan_rman_MANTHAN_11_08_2019_n9u8ufig_1_1.bkp 11-08-2019 11:56:02 11-08-2019 11:59:11 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1308 MB full
240104698  RMAN:Manthan_rman_MANTHAN_11_08_2019_n9u8ufig_1_1.bkp 11-08-2019 11:56:02 11-08-2019 11:59:11 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1308 MB full
223327678  RMAN:Manthan_rman_MANTHAN_11_08_2019_nau8ufoj_1_1.bkp 11-08-2019 11:59:18 11-08-2019 11:59:28 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 150 MB full
223327678  RMAN:Manthan_rman_MANTHAN_11_08_2019_nau8ufoj_1_1.bkp 11-08-2019 11:59:18 11-08-2019 11:59:28 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 150 MB full
206550477  RMAN:Manthan_rman_MANTHAN_11_08_2019_nbu8ufp2_1_1.bkp 11-08-2019 11:59:33 11-08-2019 11:59:37 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1281 KB full
206550477  RMAN:Manthan_rman_MANTHAN_11_08_2019_nbu8ufp2_1_1.bkp 11-08-2019 11:59:33 11-08-2019 11:59:37 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1281 KB full
189773276  RMAN:Manthan_rman_MANTHAN_11_08_2019_ncu8ufph_1_1.bkp 11-08-2019 11:59:48 11-08-2019 11:59:53 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5633 KB full
189773276  RMAN:Manthan_rman_MANTHAN_11_08_2019_ncu8ufph_1_1.bkp 11-08-2019 11:59:48 11-08-2019 11:59:53 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5633 KB full
172996075  RMAN:Manthan_rman_MANTHAN_11_08_2019_ndu8ufq0_1_1.bkp 11-08-2019 12:00:03 11-08-2019 12:00:08 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 7169 KB full
172996075  RMAN:Manthan_rman_MANTHAN_11_08_2019_ndu8ufq0_1_1.bkp 11-08-2019 12:00:03 11-08-2019 12:00:08 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 7169 KB full
156218874  RMAN:Manthan_rman_MANTHAN_11_08_2019_neu8ufqg_1_1.bkp 11-08-2019 12:00:18 11-08-2019 12:00:24 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4865 KB full
156218874  RMAN:Manthan_rman_MANTHAN_11_08_2019_neu8ufqg_1_1.bkp 11-08-2019 12:00:18 11-08-2019 12:00:24 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4865 KB full
139441673  RMAN:Manthan_rman_MANTHAN_11_08_2019_nfu8ufqv_1_1.bkp 11-08-2019 12:00:33 11-08-2019 12:00:38 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5633 KB full
139441673  RMAN:Manthan_rman_MANTHAN_11_08_2019_nfu8ufqv_1_1.bkp 11-08-2019 12:00:33 11-08-2019 12:00:38 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5633 KB full
122664472  RMAN:Manthan_rman_MANTHAN_11_08_2019_ngu8ufre_1_1.bkp 11-08-2019 12:00:48 11-08-2019 12:02:45 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1048 MB full
122664472  RMAN:Manthan_rman_MANTHAN_11_08_2019_ngu8ufre_1_1.bkp 11-08-2019 12:00:48 11-08-2019 12:02:45 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1048 MB full
105887381  RMAN:Manthan_rman_MANTHAN_11_08_2019_nhu8ufvb_1_1.bkp 11-08-2019 12:02:53 11-08-2019 13:02:03 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1048 MB full
105887381  RMAN:Manthan_rman_MANTHAN_11_08_2019_nhu8ufvb_1_1.bkp 11-08-2019 12:02:53 11-08-2019 13:02:03 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1048 MB full
89110681   RMAN:Manthan_rman_MANTHAN_11_08_2019_niu8ugfe_1_1.bkp 11-08-2019 12:11:29 11-08-2019 12:11:34 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 7169 KB full
89110681   RMAN:Manthan_rman_MANTHAN_11_08_2019_niu8ugfe_1_1.bkp 11-08-2019 12:11:29 11-08-2019 12:11:34 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 7169 KB full
72333480   RMAN:Manthan_rman_MANTHAN_11_08_2019_nju8ugft_1_1.bkp 11-08-2019 12:11:44 11-08-2019 12:11:46 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1793 KB full
72333480   RMAN:Manthan_rman_MANTHAN_11_08_2019_nju8ugft_1_1.bkp 11-08-2019 12:11:44 11-08-2019 12:11:46 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1793 KB full
55556271   RMAN:Manthan_rman_MANTHAN_11_08_2019_nku8ugg5_1_1.bkp 11-08-2019 12:11:51 11-08-2019 12:11:55 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2049 KB full
55556271   RMAN:Manthan_rman_MANTHAN_11_08_2019_nku8ugg5_1_1.bkp 11-08-2019 12:11:51 11-08-2019 12:11:55 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2049 KB full
38779070   RMAN:Manthan_rman_MANTHAN_11_08_2019_nlu8uggk_1_1.bkp 11-08-2019 12:12:06 11-08-2019 12:12:13 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 80 MB full
38779070   RMAN:Manthan_rman_MANTHAN_11_08_2019_nlu8uggk_1_1.bkp 11-08-2019 12:12:06 11-08-2019 12:12:13 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 80 MB full
22001869   RMAN:Manthan_rman_MANTHAN_11_08_2019_nmu8ugh3_1_1.bkp 11-08-2019 12:12:21 11-08-2019 12:14:42 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 188 MB full
22001869   RMAN:Manthan_rman_MANTHAN_11_08_2019_nmu8ugh3_1_1.bkp 11-08-2019 12:12:21 11-08-2019 12:14:42 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 188 MB full
5224798    RMAN:Manthan_rman_MANTHAN_11_08_2019_nnu8uglk_1_1.bkp 11-08-2019 12:14:46 11-08-2019 12:14:49 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1281 KB full
5224798    RMAN:Manthan_rman_MANTHAN_11_08_2019_nnu8uglk_1_1.bkp 11-08-2019 12:14:46 11-08-2019 12:14:49 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1281 KB full
4283414886 RMAN:Manthan_rman_MANTHAN_11_08_2019_nou8uglr_1_1.bkp 11-08-2019 12:14:54 11-08-2019 12:14:59 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 23 MB full
4283414886 RMAN:Manthan_rman_MANTHAN_11_08_2019_nou8uglr_1_1.bkp 11-08-2019 12:14:54 11-08-2019 12:14:59 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 23 MB full
4266637686 RMAN:Manthan_rman_MANTHAN_11_08_2019_npu8ugmb_1_1.bkp 11-08-2019 12:15:10 11-08-2019 12:15:10 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 257 KB full
4266637686 RMAN:Manthan_rman_MANTHAN_11_08_2019_npu8ugmb_1_1.bkp 11-08-2019 12:15:10 11-08-2019 12:15:10 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 257 KB full
2974794881 RMAN:Manthan_arc_1016024533_65275_%r.arc 11-08-2019 13:02:17 11-08-2019 13:13:04 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 207 MB full
2974794881 RMAN:Manthan_arc_1016024533_65275_%r.arc 11-08-2019 13:02:17 11-08-2019 13:13:04 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 207 MB full
2958017665 RMAN:Manthan_arc_1016024533_65274_%r.arc 11-08-2019 13:02:17 11-08-2019 13:12:52 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 207 MB full
2958017665 RMAN:Manthan_arc_1016024533_65274_%r.arc 11-08-2019 13:02:17 11-08-2019 13:12:52 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 207 MB full
2941240449 RMAN:Manthan_arc_1016024533_65276_%r.arc 11-08-2019 13:02:17 11-08-2019 13:03:25 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 16 MB full
2941240449 RMAN:Manthan_arc_1016024533_65276_%r.arc 11-08-2019 13:02:17 11-08-2019 13:03:25 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 16 MB full
1951385361 RMAN:control_MANTHAN_ntu8uk35_1_1_20190811.ctl 11-08-2019 13:13:13 11-08-2019 13:13:15 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 23 MB full
1951385361 RMAN:control_MANTHAN_ntu8uk35_1_1_20190811.ctl 11-08-2019 13:13:13 11-08-2019 13:13:15 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 23 MB full
1934608161 RMAN:Manthan_spfile_nuu8uk3l_1_1  11-08-2019 13:13:29   11-08-2019 13:13:30 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 257 KB full
1934608161 RMAN:Manthan_spfile_nuu8uk3l_1_1  11-08-2019 13:13:29   11-08-2019 13:13:30 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 257 KB full
1380999151 RMAN:Manthan_rman_MANTHAN_12_08_2019_o0u8vq9t_1_1.bkp 12-08-2019 00:05:27 12-08-2019 01:03:32 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5165 MB full
1380999151 RMAN:Manthan_rman_MANTHAN_12_08_2019_o0u8vq9t_1_1.bkp 12-08-2019 00:05:27 12-08-2019 01:03:32 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5165 MB full
1364221935 RMAN:Manthan_rman_MANTHAN_12_08_2019_o2u8vq9t_1_1.bkp 12-08-2019 00:05:27 12-08-2019 00:06:27 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 42 MB full
1364221935 RMAN:Manthan_rman_MANTHAN_12_08_2019_o2u8vq9t_1_1.bkp 12-08-2019 00:05:27 12-08-2019 00:06:27 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 42 MB full
1347444719 RMAN:Manthan_rman_MANTHAN_12_08_2019_nvu8vq9t_1_1.bkp 12-08-2019 00:05:27 12-08-2019 00:08:45 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 6227 MB full
1347444719 RMAN:Manthan_rman_MANTHAN_12_08_2019_nvu8vq9t_1_1.bkp 12-08-2019 00:05:27 12-08-2019 00:08:45 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 6227 MB full
1330667503 RMAN:Manthan_rman_MANTHAN_12_08_2019_o1u8vq9t_1_1.bkp 12-08-2019 00:05:27 12-08-2019 00:06:26 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 38 MB full
1330667503 RMAN:Manthan_rman_MANTHAN_12_08_2019_o1u8vq9t_1_1.bkp 12-08-2019 00:05:27 12-08-2019 00:06:26 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 38 MB full
1263558707 RMAN:Manthan_rman_MANTHAN_12_08_2019_o3u8vqc8_1_1.bkp 12-08-2019 00:06:35 12-08-2019 00:07:37 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 43 MB full
1263558707 RMAN:Manthan_rman_MANTHAN_12_08_2019_o3u8vqc8_1_1.bkp 12-08-2019 00:06:35 12-08-2019 00:07:37 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 43 MB full
1246781491 RMAN:Manthan_rman_MANTHAN_12_08_2019_o4u8vqc8_1_1.bkp 12-08-2019 00:06:35 12-08-2019 00:07:32 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 31 MB full
1246781491 RMAN:Manthan_rman_MANTHAN_12_08_2019_o4u8vqc8_1_1.bkp 12-08-2019 00:06:35 12-08-2019 00:07:32 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 31 MB full
1162895476 RMAN:Manthan_rman_MANTHAN_12_08_2019_o5u8vqe9_1_1.bkp 12-08-2019 00:07:40 12-08-2019 00:08:37 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 30 MB full
1162895476 RMAN:Manthan_rman_MANTHAN_12_08_2019_o5u8vqe9_1_1.bkp 12-08-2019 00:07:40 12-08-2019 00:08:37 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 30 MB full
1146118263 RMAN:Manthan_rman_MANTHAN_12_08_2019_o6u8vqec_1_1.bkp 12-08-2019 00:07:43 12-08-2019 00:08:40 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 33 MB full
1146118263 RMAN:Manthan_rman_MANTHAN_12_08_2019_o6u8vqec_1_1.bkp 12-08-2019 00:07:43 12-08-2019 00:08:40 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 33 MB full
1028677816 RMAN:Manthan_rman_MANTHAN_12_08_2019_o7u8vqgd_1_1.bkp 12-08-2019 00:08:48 12-08-2019 00:09:44 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 34 MB full
1028677816 RMAN:Manthan_rman_MANTHAN_12_08_2019_o7u8vqgd_1_1.bkp 12-08-2019 00:08:48 12-08-2019 00:09:44 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 34 MB full
1011900600 RMAN:Manthan_rman_MANTHAN_12_08_2019_o8u8vqge_1_1.bkp 12-08-2019 00:08:48 12-08-2019 00:09:45 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 34 MB full
1011900600 RMAN:Manthan_rman_MANTHAN_12_08_2019_o8u8vqge_1_1.bkp 12-08-2019 00:08:48 12-08-2019 00:09:45 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 34 MB full
995123387  RMAN:Manthan_rman_MANTHAN_12_08_2019_o9u8vqgh_1_1.bkp 12-08-2019 00:08:51 12-08-2019 00:11:57 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5238 MB full
995123387  RMAN:Manthan_rman_MANTHAN_12_08_2019_o9u8vqgh_1_1.bkp 12-08-2019 00:08:51 12-08-2019 00:11:57 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5238 MB full
860905724  RMAN:Manthan_rman_MANTHAN_12_08_2019_oau8vqii_1_1.bkp 12-08-2019 00:09:56 12-08-2019 00:11:01 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 35 MB full
860905724  RMAN:Manthan_rman_MANTHAN_12_08_2019_oau8vqii_1_1.bkp 12-08-2019 00:09:56 12-08-2019 00:11:01 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 35 MB full
844128508  RMAN:Manthan_rman_MANTHAN_12_08_2019_obu8vqii_1_1.bkp 12-08-2019 00:09:56 12-08-2019 00:10:59 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 72 MB full
844128508  RMAN:Manthan_rman_MANTHAN_12_08_2019_obu8vqii_1_1.bkp 12-08-2019 00:09:56 12-08-2019 00:10:59 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 72 MB full
